Actual,Predicted
93.09,92.9650121424182
116.39,116.69203398327339
143.16,144.67852118620368
87.48,86.8757764487474
50.79,53.919912990062755
96.53,95.03475235356738
26.83,26.793317855532578
26.93,26.7333253856442
20.44,20.57409847710362
26.38,26.333375586388314
208.83,213.9998201422294
182.01,178.98421521737697
135.92,137.11946998026758
55.57,55.4597197171979
59.38,59.529208924626495
54.38,53.220000841364964
73.26,73.22748954914044
154.51,152.88749081593068
29.81,29.59296645032375
118.86,118.93175285910633
83.93,83.29622574540727
41.87,41.611457917963
67.6,67.44821494989296
35.68,36.08215194325044
3.48,3.5462357737844576
68.58,68.24811454840471
84.24,85.65592956101696
79.98,81.98639015284425
55.12,54.94978372314665
29.88,29.612963940286544
62.64,62.91878347332009
24.1,24.623590194569424
69.04,68.84803924728854
70.66,71.45771168743316
64.13,63.99864793131097
167.0,167.2956823341238
72.16,70.83778949858655
90.82,91.19523428071093
17.21,18.454364541047447
69.67,69.09800787182347
164.21,165.52590447241653
40.69,41.03153070904197
32.61,32.61258743470566
156.24,155.00722475198683
202.01,202.1913023191995
59.06,58.989276695631055
60.76,59.929158723882374
72.61,73.22748954914044
18.16,18.534354500898626
140.96,141.18895918769613
83.49,84.09612534391903
14.55,14.514859018377013
58.06,58.32935952685885
31.16,31.142771922440293
40.81,40.49159848004653
48.28,47.82067855141056
45.29,44.50109521758674
47.5,46.97078522799181
52.7,52.27012006813224
29.06,29.36299531575162
57.42,58.019398432435544
59.84,59.599200139496276
72.92,73.54744938854515
87.11,86.8857751937288
30.32,30.392866048835515
37.3,37.631957415366976
40.5,39.611708921683594
31.63,31.442734271882205
78.69,78.25685827478316
44.84,44.78106007706586
40.49,39.41173402205565
120.02,121.30145541969743
61.59,61.81892152536641
43.99,43.6312044042052
69.19,68.87803548223273
86.6,89.04550410971056
152.4,153.0874657155586
108.9,108.71303548811855
120.04,120.65153699590661
19.42,19.22426790461502
67.73,67.49820867479994
27.64,27.44323627932339
91.62,90.15536480264564
185.83,178.95421898243274
54.68,54.88979125325827
88.88,88.9455166598966
74.14,74.44733643687088
66.53,67.19824632535803
113.22,113.2724631996356
69.29,69.27798528148861
36.485,36.75706722949473
15.16,15.054791247372453
112.8,111.04274306878406
101.41,100.0341248442659
71.43,72.09763136624258
24.69,24.63358893955082
47.26,46.63082789862431
76.68,77.4169636963458
65.11,65.67843708818567
37.7,37.45198000570183
62.07,62.85879100343171
303.42,302.93865675175607
119.19,118.75177544944117
120.06,118.9717478390319
29.55,29.542972725416767
146.59,146.21832791333884
110.56,110.9427556189701
313.46,317.99676669374
117.52,118.98174658401331
48.95,49.000530459215405
35.78,35.802187083771315
114.79,113.15247825985884
127.38,125.64091074162373
133.61,133.03998202785755
143.09,142.40880607542658
17.35,17.2645138882612
70.83,70.48783342423765
39.66,39.34174280718587
113.79,114.70228373197537
36.43,36.24713123544348
43.7,43.56121318933542
200.67,201.48139142552031
55.87,55.41972473727231
48.5,48.170634625759455
47.78,47.83067729639196
414.05,410.6151414564208
78.73,80.01663739150904
55.49,55.01977493801643
127.09,128.36056937656372
130.45,132.86000461819242
146.72,145.6783956843434
62.06,62.34885500938046
70.47,70.06788613501898
78.29,78.36684446957851
108.37,105.98337810819716
95.56,94.63480255431152
39.83,40.02665683841157
139.99,147.5781572308088
79.59,77.89690345545286
73.65,74.18736906735457
80.17,80.76654326511381
20.99,21.08403447115487
123.13,120.86151064051595
31.5,31.302751842142648
51.3235,51.294742495196964
62.22,62.03889391495716
34.32,34.312374081543155
30.99,31.282754352179854
48.81,49.050524184122395
44.1,43.73119185401917
39.49,38.59183693358109
66.84,67.38822248000457
141.97,140.6690244486635
37.95,38.69182438339506
70.0,69.6179426108561
32.53,32.222636380431176
32.64,32.712574884519626
311.73,313.9872699561998
155.68,156.497037754215
142.97,142.9587370494034
184.07,182.32379604116358
34.79,35.00228748525955
34.95,34.63233392094786
129.11,129.95036982860586
47.9,47.38073377222909
47.39,46.81080530828946
140.6,141.0289792679938
79.28,79.06675661827632
30.67,30.092903699393606
104.435,105.01349984500163
80.0628,81.25068249711306
200.86,199.69161607385024
107.07,107.8831396546626
37.11,36.93204526666918
112.19,111.87263890224001
48.54,48.350612035424604
52.38,52.60007865251834
35.95,35.892175788603886
60.06,59.5392076696079
28.42,28.48310575738868
112.31,113.38244939443096
56.2,55.88966575139797
97.75,97.86439718330274
289.72,300.0490194521323
177.31,178.12432314897683
231.33,231.63760628941378
54.45,55.789678301584004
26.73,26.643336680811625
64.96,64.36860149562266
64.1,64.37860024060406
13.9,14.024920514288558
25.11,25.083532463713684
66.62,66.06838814246015
83.92,83.31622323537006
24.04,23.563723226541335
60.48,60.99902443689186
53.93,53.34998452612312
76.66,75.01726490081052
149.41,149.48791752225566
34.16,34.70732450830834
21.71,22.013917754424792
2.57,2.5563600206261503
24.82,24.7035801544206
44.15,41.87142528747932
43.7,43.99115922353549
63.89,64.08863663614353
136.88,137.28944864495128
394.14,382.4386780988439
61.8,61.20899808150119
28.54,28.01316474326302
108.49,108.89301289778369
60.39,60.01914742871495
13.0,12.775077391613927
26.64,26.693330405718612
29.4,28.733074381923608
48.61,49.06052292910379
24.95,24.823565094197363
119.75,117.9718733408922
25.325,25.418490420590487
31.59,31.472730506826395
72.41,71.41771670750758
10.41,10.445369810948417
28.58,28.973044261477135
35.25,34.61233643098507
126.88,126.85075888437278
57.68,57.429472478533114
88.08,88.9455166598966
178.84,176.41453775715792
61.875,61.11900937666863
71.09,71.14775059300986
27.64,27.90317854846765
93.18,92.90501967252982
63.99,64.99852242945069
93.75,93.89489542568812
12.4,12.66509119681856
30.56,29.752946370026105
38.58,38.75181685328344
139.84,140.07909849476107
319.19,323.33609651380607
66.84,66.83829150602773
34.04,33.8224355774547
241.9,238.15678801728467
56.51,56.939533974444664
24.06,24.08365796557398
46.2,46.05090068970328
90.55,89.05550285469197
218.94,217.1094298314439
69.64,68.96802418706531
45.65,45.71094336033578
100.43,100.55405958329857
66.88,66.82829276104634
71.04,70.72780330379118
117.02,116.57204904349662
40.645,40.471600990083736
51.08,49.87042127259696
67.99,67.83816600416743
87.11,88.10562208145925
39.31,39.53171896183241
2.09,2.0664215165376953
29.22,28.783068106830594
85.05,85.8359069706821
82.75,82.92627218109557
104.01,103.25372072827575
47.855,47.60070616181982
60.69,60.519084677784804
120.4,121.25146169479044
80.07,79.07675536325772
15.78,15.744704651088849
36.72,37.14201891127852
68.42,68.91803046215833
118.12,120.03161480706
172.79,170.04533720400798
85.5,85.15599231194712
81.515,81.7964139981977
81.34,83.09625084577932
42.47,42.80130857074924
60.91,60.879039497115095
68.5,68.2881095283303
16.67,16.664589189377377
120.77,121.83138890371146
93.02,91.69517152978078
31.74,31.772692856268307
120.85,120.39156962639028
34.61,35.10227493507352
19.18,19.19427166967083
108.03,107.39320115057413
21.56,21.69395791502009
46.86,46.88079652315923
116.1,116.52205531858964
108.65,107.5131860903509
62.21,61.98890019005017
78.94,78.31685074467154
69.29,69.63794010081891
103.77,103.60367680262466
61.94,61.888912740236194
57.13,57.249495068867965
612.02,606.470558152026
18.53,18.68433567561958
127.62,127.58066726801475
34.24,33.72244812764073
98.04,98.374333177354
40.01,40.601584674841895
78.31,78.4468344294297
128.23,126.71077645463322
320.13,320.1564956097218
56.83,56.019649436156136
42.3,43.6312044042052
66.59,66.65831409636259
68.37,68.2981082733117
113.73,115.06223855130567
115.45,114.80227118178935
28.23,26.953297775234933
48.96,48.91054175438284
157.83,159.2866876040248
37.3,36.80206158191102
196.63,193.48239544040268
116.25,115.40219588067316
73.11,73.59744311345213
46.73,45.51096846070784
21.69,21.803944109815458
58.1901,57.699438593030834
55.58,55.719687086714224
60.4,59.91915997890098
127.77,127.35069613344264
43.84,43.81118181387034
140.39,142.68877093490568
128.05,128.7305229408754
72.87,71.15774933799126
95.06,95.43470215282328
266.06,267.7330756722571
78.19,77.46695742125279
47.51,46.90079401312203
58.01,57.249495068867965
104.36,102.32383744500584
72.07,72.17762132609376
146.0,145.47842078471547
31.29,30.622837183407647
71.42,72.81754100490316
25.88,26.333375586388314
11.32,11.5152355239579
62.71,62.72880731867355
31.05,31.342746822068236
102.79,102.28384246508024
76.6,75.84716073426647
51.402,51.68689327336735
17.43,17.724456157405463
46.21,46.260874334312625
38.57,38.911796772985795
76.34,77.0870051119597
55.87,56.22962308076547
92.23,91.83515395952033
43.23,43.27124958487491
84.83,84.67605255284005
151.9,149.39792881742312
120.87,120.58154578103682
95.4,96.96451013497702
77.12,78.19686580489478
253.16,251.3751288826915
41.19,41.80143407260954
17.91,17.684461177479875
200.09,198.35178424634302
57.65,57.929409727602966
25.49,25.963422022076628
58.81,57.86941725771459
74.11,74.84728623612676
303.58,297.7593068513924
30.72,31.042784472626323
160.99,160.94647927093666
59.38,60.62907087258017
26.87,27.57321996408155
17.97,17.514482512796125
79.86,79.27673026288566
13.95,13.884938084548999
72.4,72.62756485025662
74.69,74.72730129634999
48.59,48.640575639885114
17.79,17.644466197554287
183.73,183.83360653335455
78.41,80.61656209039285
107.99,107.22322248589037
22.81,22.883808567806337
77.02,76.22711304355956
101.64,102.01387635058252
35.7,35.8621795536597
45.21,46.500844213866145
30.82,31.01278823768213
54.78,54.929786233183854
110.96,110.2128472353281
70.65,71.33772674765639
23.5,23.423740796801777
30.475,30.802814593072796
114.84,113.03249332008207
13.19,13.285013385665176
57.74,56.96953020938886
72.05,72.3475999907775
123.15,123.64116174534432
131.13,130.4003133527687
37.4,37.761941100125135
73.94,74.17737032237316
42.52,42.381361281530566
75.93,76.0971293588014
74.51,74.91727745099655
229.25,233.79733520539554
28.11,28.283130857760742
9.99,10.005425031766947
314.53,309.76779957405023
97.93,98.62430180188893
43.84,43.67119938413079
159.9,158.74675537502935
23.24,23.533726991597145
118.0,117.34195240706418
149.62,149.00797776314863
88.45,88.35559070599417
56.255,57.369480008644736
148.5,150.78775436983727
35.22,34.902300035445585
113.7,113.91238287844502
33.89,33.90242553730588
69.43,70.17787232981433
19.12,19.08428547487546
116.27,118.35182565018529
68.28,68.88803422721413
21.89,22.073910224313178
47.29,46.620829153642916
158.52,158.2768143609037
78.97,79.1367478331461
102.03,100.66404577809394
19.25,18.924305555173106
87.3,87.2457300130591
38.11,37.44198126072043
32.06,32.262631360356764
83.12,81.68642780340234
113.04,112.15260376171912
98.52,98.30434196248423
76.44,75.59719210973154
48.71,48.290619565536225
99.32,99.26422148069834
134.4465,136.01610847157036
51.92,51.30024180493673
56.8,56.36960551050503
47.03,47.82067855141056
64.18,64.02864416625516
195.77,198.9017152203199
36.46,36.36211680272955
70.39,69.49795767107935
80.62,81.01651188964874
45.1,44.72106760717748
50.7,50.69031836107151
47.26,46.77081032836387
46.02,45.48097222576365
135.38,134.72976992971365
37.37,37.491974985627415
55.69,55.01977493801643
51.82,50.33036354174122
102.13,98.21435325765165
80.53,81.13649682942551
139.42,140.18908468955647
123.41,122.42131485761388
33.18,33.11252468377551
18.12,18.014419761865977
100.3713,101.28526780378812
67.11,67.21824381532082
41.14,41.29149807855829
154.1,156.61702269399177
401.79,393.6772674579342
106.59,106.5133115922112
17.75,18.494359520973035
375.04,375.69952398138236
32.71,32.472605004966105
128.06,128.17059322191716
55.08,55.70968834173282
80.9,81.05650686957433
111.48,112.49256109108663
94.14,93.22497951193452
30.74,31.52272423173338
51.31,51.84017403393217
173.94,173.56489543745977
113.76,114.33233016766367
45.03,45.02102995661939
31.39,31.332748077086837
48.63,47.73068984657799
31.45,31.612712936565956
212.12,216.76947250207638
70.91,72.73755104505199
52.2,52.12013889341129
119.44,119.50168132304594
8.98,9.085540493478419
51.29,51.59020540939724
27.05,26.95829714772563
88.01,87.71567102718475
744.16,736.9341826692947
58.21,58.1393833722123
96.36,99.92413864947054
60.1,60.15912985845451
123.32,124.53105004868866
124.51,125.55092203679116
43.94,44.67107388227049
29.57,29.822937584895886
53.48,53.379980761067316
82.2,81.27647925916507
62.17,61.25899180640818
33.67,33.98241549715706
107.16,109.11298528737441
106.78,104.69354000559694
17.62,17.604471217628696
53.545,52.7500598272393
47.76,47.180758872601146
390.71,389.0178522966032
57.24,57.229497578905175
93.8,92.03512885914827
84.38,84.06612910897483
102.84,102.77378096916871
226.1431,226.00811288998761
35.28,35.932170768529474
56.99,57.01952393429584
28.65,29.46298276556559
63.85,64.13863036105053
98.88,99.01425285616341
55.14,55.29973979749555
62.42,66.2783617870695
69.73,69.33797775137698
91.31,90.60530832680851
325.17,327.7555417955835
62.64,63.20874707778061
12.17,12.22514641763709
57.87,58.239370822026274
78.98,79.47670516251358
61.74,61.109010631687234
131.18,132.01011129477365
76.29,76.24711053352236
14.27,14.424870313544439
132.38,132.800012148304
92.94,93.42495441156247
40.17,40.351616050306966
37.64,38.371864543990355
73.68,73.51745315360095
36.21,36.072153198269035
139.57,140.55903825386815
51.3,51.68019411422981
70.27,69.99789492014921
49.69,50.24037483690864
77.28,78.32684948965294
15.08,15.084787482316644
62.47,64.64856635510178
105.11,104.86351867028068
107.59,108.11311078923471
49.48,49.520465198248054
23.35,23.223765897173834
25.56,25.88343206222545
118.74,119.83163990743205
22.75,22.883808567806337
52.06,52.500091202704375
91.01,90.85527695134343
34.33,34.18239039678499
129.98,132.26007991930857
252.05,249.16540624180277
120.83,120.78152068066477
40.31,40.671575889711676
128.54,129.22046144496386
64.55,64.12863161606913
59.08,59.039270420538045
94.87,94.3248414598882
72.0,71.57769662720993
104.06,104.62354879072716
53.8,55.089766152886206
8.76,9.175529198310993
112.57,110.2028484903467
133.6,130.23033468808495
24.61,24.53360148973685
114.0,113.88238664350082
138.35,138.74926541223527
354.37,357.2518394907048
106.14,105.73340948366223
76.34,77.58694236102954
124.41,121.81139141374867
76.0,76.01713939895022
140.96,141.74888890665437
49.27,49.13051414397357
294.43,294.9896544915454
44.29,44.32111780792159
44.84,46.910792758103426
47.45,47.860673531336154
44.64,43.531216954391226
111.0,110.99274934387708
14.16,14.274889138823484
47.45,47.770684826503576
43.84,44.051151693423876
83.84,83.37621570525845
57.685,58.42934697667282
47.15,47.55071243691284
64.65,66.05838939747878
98.73,99.47419512530767
305.44,301.4188475145837
188.09,187.48314845156443
64.23,63.63869311198068
27.71,28.003165998281624
65.0,65.61844461829729
135.62,136.1395929720906
44.42,43.9711617335727
23.35,23.18377091724825
35.48,35.27225359975727
124.59,124.96099608288874
30.46,31.112775687496104
25.62,25.30350485330442
110.59,110.22284598030949
96.69,97.0045051149026
67.32,67.65818859450229
58.98,58.509336936524
31.08,31.342746822068236
56.28,55.75968206663981
49.77,49.300492808657324
75.34,76.0771318688386
22.32,22.213892654052735
54.7,54.00990169489533
33.77,33.39248954325463
174.7932,178.37749137190576
37.99,37.1920126361855
11.53,11.295263134367165
49.1078,50.39285569787495
259.82,261.9837973079538
9.1,9.065543003515623
36.95,36.39211303767374
16.27,16.75457789420995
88.84,89.62543131863158
24.81,24.403617804978687
42.02,41.9314177573677
222.91,222.78871698087738
36.86,37.34199381090646
77.84,78.87678046362977
66.46,66.69830907628818
23.08,23.153774682304057
327.11,330.3952104706724
87.35,87.09574883833814
82.48,81.39646419894183
129.35,128.72052419589403
12.09,11.775202893474223
42.6,43.02128096033998
36.27,36.60208668228308
35.38,34.69232639083624
26.01,26.353373076351108
58.83,58.519335681505396
88.27,88.45557815580814
58.11,57.33948377370054
363.94,366.2507099739621
34.62,34.222385376710584
134.4,144.89849357579442
298.34,299.25911859860196
63.09,63.898660481497004
53.63,53.81992554024878
35.5,35.752193358864325
66.29,66.13837935732994
22.37,22.593844963345823
21.62,22.213892654052735
30.75,30.422862283779704
100.9,100.71403950300092
59.63,60.12913362351032
87.67,87.54569236250101
185.83,184.5135211920895
115.16,111.9426301171098
79.28,79.04675912831352
34.73,34.95229376035257
47.92,48.45059948523857
126.61,127.20071495872168
62.53,65.45846469859494
83.92,84.48607639819352
92.43,92.35508869855299
41.0,40.52159471499072
38.175,38.87180179306021
79.995,80.39658970080212
62.41,59.649193864403266
51.88,52.69006735735092
62.27,61.37897674618495
218.28,220.54899810504446
148.58,148.34806059437642
118.82,118.85176289925515
69.49,68.86803673725133
140.28,142.46879854531494
65.09,64.97852493948788
59.01,59.28923904507297
39.24,39.08177543766955
64.36,64.74855380491576
670.65,679.9413362753315
52.1,52.0221511925936
125.14,125.7209007014749
90.74,91.16523804576674
69.31,68.81804301234435
70.65,69.72792880565147
31.84,30.872805807942573
35.06,35.062279955147936
64.59,64.35860275064127
37.65,37.74194361016234
62.63,62.5588286539898
85.43,85.01600988220756
170.01,172.01508996534324
590.6,588.0228736613486
58.49,57.93940847258437
121.75,121.80139266876728
92.64,91.43520416026446
172.72,174.60476491552504
40.78,39.71169637149755
168.66,170.45528574824527
30.51,30.802814593072796
53.6,54.73981007853731
53.46,52.98003096181144
46.43,46.660824133568504
65.3,64.78854878484134
37.0785,36.67127799755435
42.44,42.361363791567776
67.66,67.31823126513478
107.98,107.32320993570436
94.35,92.92501716249261
73.01,73.06750962943809
30.55,30.732823378203015
40.79,40.37161354026976
18.27,17.9444285469962
45.12,45.720942105317185
47.49,47.630702396764015
43.16,42.721318610898074
105.46,106.64329527696935
47.25,47.540713691931444
66.65,66.90828272089752
48.82,48.52059070010835
97.63,97.80440471341439
60.11,60.699062087449946
62.04,64.66856384506458
84.25,85.37596470153785
41.01,41.46147674324204
38.75,38.45185450384153
63.42,62.84879225845031
37.13,36.39211303767374
38.92,38.82180806815322
159.85,154.97722851704265
76.62,76.82703774244338
91.55,91.2852229855435
30.1466,30.379467730560442
138.59,139.5891599906726
53.39,53.85992052017438
47.82,48.19063211572225
226.98,229.65785478309715
114.87,115.16222600111965
61.29,61.218996826482595
49.5914,49.227601957742934
25.55,25.81344084735567
16.84,17.204521418372817
83.65,83.66617930971896
62.33,63.29873578261318
75.26,72.85753598482876
126.81,127.68065471782873
55.53,56.64957036998415
24.83,24.503605254792657
46.23,47.020778952898795
55.52,55.57970465697466
70.16,69.16799908669324
79.52,79.30672649782986
84.66,84.47607765321212
30.63,30.992790747719337
100.97,103.083742063592
72.96,73.17749582423346
154.64,155.00722475198683
54.01,55.02977368299783
33.22,33.21251213358948
79.09,78.05688337515522
586.65,580.9537609595009
42.71,40.9115457692652
101.6,102.0838675654523
98.29,98.53431309705635
16.04,15.904684570791202
160.27,158.5567792203828
100.76,101.01400185244282
54.38,53.88991675511856
50.59,49.42047774843409
13.36,13.694961929902455
47.54,47.700693611633795
113.06,113.05249081004487
100.52,100.28409346880083
362.18,361.0513625836357
51.83,51.330238039880925
63.04,62.28886253949208
55.89,56.4795917053004
108.15,107.71316098997885
101.6,102.56380732455936
150.11,149.53791124716264
40.15,40.821557064432625
64.01,64.02864416625516
48.82,48.80055555958747
131.71,132.00011254979228
134.54,133.71989668659256
49.69,50.23037609192725
154.7,158.686762905141
12.98,13.095037231018633
128.9,127.86063212749387
26.64,26.963296520216332
75.94,76.51707664802007
58.39,59.90416186142888
60.7425,59.931658410127724
99.0,99.30421646062393
56.04,55.89966449637937
112.15,113.83239291859383
39.21,39.201760377446305
66.58,67.50820741978133
119.41,119.48168383308315
17.55,17.474487532870537
43.69,43.50122071944703
61.01,60.61907212759878
50.52,49.88042001757835
59.29,59.07926540046363
94.08,93.60493182122762
41.07,39.2317566123905
269.79,273.9922900306116
119.42,118.67178548959
29.03,28.733074381923608
32.61,32.152645165561395
73.5,72.94752468966134
92.4,94.03487785542768
90.82,90.79528448145504
101.3,101.72391274612201
1242.45,1248.3899859577161
76.91,75.60719085471294
18.61,18.48436077599164
312.47,311.24761383129703
50.74,50.82030204582967
59.86,59.529208924626495
121.44,121.66141023902772
38.15,38.29187458413918
124.85,127.43068609329382
79.1,77.90690220043426
76.95,76.44708543315029
44.27,43.94116549862851
71.67,71.24773804282383
262.45,263.9435513243076
92.5,91.74516525468776
30.96,30.502852243630883
115.66,115.9921218345756
74.24,73.77742052311729
60.93,62.5588286539898
39.58,39.19176163246491
87.65,87.5656898524638
135.55,133.62990798175997
151.43,150.35780833563723
55.47,55.789678301584004
61.54,62.548829909008404
39.015,38.501848228748514
219.31,219.7590972515141
60.57,59.54920641458929
82.8,86.865777703766
62.65,61.71893407555245
86.45,85.76591575581233
61.73,62.77880104358053
47.64,47.32074130234071
57.36,57.25949381384937
32.65,32.642583669649845
52.61,52.72006359229511
90.8,92.6300541855414
37.21,37.84193105997631
130.75,130.95024432674558
56.1,55.4597197171979
54.58,54.929786233183854
84.77,84.8860261974494
53.2,53.02002594173702
25.54,25.993418257020817
164.26,166.07583544639334
39.58,39.631706411646384
1216.84,1195.226658891628
122.22,121.77139643382309
63.32,62.838793513468914
103.21,103.63367303756885
47.62,48.09064466590828
93.95,93.26497449186012
17.54,17.524481257777524
49.33,49.56046017817364
79.7,78.96676916846235
64.84,64.91853246959951
163.25,155.5071620010567
49.98,50.020402447317906
32.29,32.422611280059115
34.14,34.362367806450145
157.21,157.5069109973361
59.13,59.22924657518458
77.97,77.52694989114117
134.99,134.95974106428577
53.77,54.319862789318634
185.18,183.43365673409863
310.54,309.78779706401303
11.58,11.695212933623047
26.73,26.533350486016257
45.24,45.640952145466
39.2,38.52184571871131
130.58,131.41018659588985
35.4,35.532220969273595
31.23,31.602714191584557
67.86,67.44821494989296
75.94,77.35697122645742
221.13,223.10867682028214
82.43,81.97639140786285
67.94,67.298233775172
100.56,101.72391274612201
64.74,65.9684006926462
64.22,64.12863161606913
65.49,67.298233775172
91.56,90.54531585692013
28.93,29.12302543619809
176.37,177.3844160203534
23.47,23.463735776727365
46.93,46.87079777817784
84.35,84.12612157886322
96.81,97.51444110895386
30.76,30.74282212318441
81.52,81.25648176920227
158.28,157.06696621815462
125.8,127.24070993864727
645.85,631.4374243705745
33.32,33.412487033217424
215.44,215.22966577494122
104.42,103.58367931266186
185.54,186.06332666420604
63.3,63.21874582276201
40.645,40.54659157744421
45.86,45.88092202501953
107.06,108.8730154078209
26.5,26.22338939159295
92.0,93.18498453200894
63.73,62.98877468818987
24.3,24.143650435462366
89.7,89.6154325736502
115.22,115.69215948513369
82.76,82.04638262273264
130.79,129.18046646503825
57.32,58.629321876300764
65.42,64.86853874469251
108.49,107.93313337956958
37.19,37.52197122057161
70.72,70.89778196847493
157.94,159.37667630885738
64.39,64.35860275064127
52.2,51.79018030902519
39.89,40.331618560344175
120.25,119.91162986728324
96.12,94.974759883679
53.33,53.4199757409929
110.82,111.12273302863522
31.99,31.672705406454334
104.84,105.01349984500163
110.93,111.74265521748185
41.29,41.13151815885594
174.55,174.26480758615753
44.92,44.03115420346108
51.8934,52.7400610822579
51.77,51.38023176478791
53.71,53.4199757409929
8.09,8.225648425078273
65.03,64.67856259004597
32.64,32.29262759530096
114.78,115.40219588067316
80.46,82.51632363685829
309.91,309.20786985509204
78.1,77.68692981084352
47.32,47.610704906801224
67.21,67.34822750007898
52.7,52.35011002798342
118.66,127.01073880407513
117.06,117.31195617211999
162.34,161.70638388952284
94.5,93.74491425096717
48.01,47.51071745698725
52.5,55.409725992290916
47.89,48.0206534510385
93.42,91.89514642940871
79.75,78.7667942688344
72.25,73.13750084430788
72.02,71.83766399672625
90.03,90.43532966212476
17.34,17.29451012320539
29.4,29.323000335826034
72.03,72.0176414063914
77.1,77.4069649513644
57.94,57.699438593030834
74.57,73.47745817367536
159.53,158.40679804566184
115.61,115.13222976617546
63.23,62.93878096328289
5.13,5.066045010956808
100.47,99.66417127995423
53.47,53.4299744859743
102.45,102.23384874017326
165.22,163.75612661070926
160.9,159.7166336382249
55.92,56.829547779649296
72.24,73.10750460936369
4.18,4.1761567076124715
199.7,198.9017152203199
69.52,68.95802544208391
48.68,49.87042127259696
17.57,17.624468707591493
78.17,79.24673402794147
34.09,34.27237910161757
50.61,49.63045139304342
105.99,105.98337810819716
58.04,58.22937207704488
54.0,53.7699318153418
47.87,47.75068733654078
31.98,32.06265646072882
47.16,47.53071494695004
95.67,96.26459798627923
70.25,71.61769160713551
160.83,159.38667505383876
12.84,13.07503974105584
64.26,64.2186203209017
46.32,46.77081032836387
93.21,92.72504226286466
46.16,45.01103121163799
113.36,113.30245943457979
17.87,17.804446117256642
36.43,37.43198251573903
106.51,106.59330155206237
59.05,56.579579155114374
306.27,308.13800414208254
98.44,99.4441988903635
200.67,199.14168509987337
38.14,38.571839443618295
67.23,66.54832790156722
39.68,40.34161730532557
59.08,59.06926665548223
94.54,94.66479878925571
78.95,80.06663111641602
57.164,57.46146846247359
689.07,691.8298440582126
228.39,228.53799534518066
17.97,17.46448878788914
34.31,34.41236153135713
65.14,65.46846344357634
46.17,46.61083040866152
57.1,57.18950259897959
54.7,53.4299744859743
53.31,53.39997825103011
20.29,20.124154952940753
121.88,120.91150436542294
33.36,33.58246569790117
31.11,32.05265771574742
91.16,91.05525185097137
47.16,47.700693611633795
50.15,50.59033091125754
79.83,79.00676414838793
46.11,46.52084170382894
85.07,85.23598227179829
254.02,253.21489795926857
91.94,94.05487534539049
328.17,326.2757275383368
57.85,58.1593808621751
70.86,72.26761003092632
56.2,56.169630610877086
62.05,61.25899180640818
44.68,45.01103121163799
110.98,110.33283217510485
40.89,41.83143030755373
25.5,25.223514893453245
182.79,183.69362410361498
195.2,194.27229629393304
34.24,34.35236906146874
59.33,59.039270420538045
73.94,74.66730882646162
81.51,80.63655958035565
30.93,31.102776942514705
38.07,37.891924784883294
47.09,46.93079024806622
31.55,31.902676541026466
51.41,50.96028447556923
145.79,145.22845216018055
34.28,34.582340196040875
69.37,68.80804426736296
75.71,75.7771695193967
52.68,51.79018030902519
167.45,167.64563840847268
49.81,48.63457639289628
135.2,134.83975612450905
103.07,102.90376465392687
56.75,57.94940721756576
101.7,101.73391149110341
91.39,92.37508618851578
59.89,59.48921394470091
71.98,72.37759622572169
75.18,74.047386637615
77.49,80.1266235863044
54.2,55.25974481756996
91.93,90.84527820636202
36.45,36.32212182280396
56.31,56.02964818113753
54.27,54.389854004188415
22.72,22.453862533606262
57.9825,58.61682344507401
111.58,111.33270667324456
134.72,134.5597912650299
334.8897,331.9880105462089
33.25,33.052532213887126
13.58,13.614971970051279
87.93,88.97551289484078
145.89,149.0579714880556
210.53,208.72048279205177
74.9,74.27735777218713
79.91,80.8065382450394
43.2,44.17113663320064
106.64,105.01349984500163
81.24,81.99638889782565
40.83,39.29174908227888
86.44,85.9158969305333
75.57,75.46720842497338
92.06,91.74516525468776
41.97,42.11139516703285
805.23,805.9255230409343
105.39,105.63342203384826
85.18,84.05613036399345
42.22,42.77131233580506
53.56,53.7899293053046
77.32,77.7569210257133
28.18,28.01316474326302
74.66,73.66743432832192
137.05,137.00948378547218
51.19,54.049896674820914
170.65,170.62526441292903
73.65,72.6975560651264
103.7,103.56368182269907
57.6,56.73955907481672
160.65,159.2866876040248
55.78,55.859669516453785
60.7,61.50896043094311
35.46,35.262254854775875
83.15,82.01638638778844
64.13,64.31860777071567
44.94,44.231129103089025
56.9,57.23949632388657
112.94,114.2623389527939
22.55,22.53385249345744
38.64,38.251879604213585
50.63,49.62045264806203
48.05,47.76068608152218
115.3,115.45218960558014
62.78,63.518708172203915
67.16,67.17824883539522
50.95,50.95028573058784
62.18,62.028895169975755
65.96,67.51820616476273
71.7,71.37772172758199
108.25,108.12310953421611
63.05,63.878662991534206
21.41,21.373998075615386
32.55,32.99253974399875
33.34,33.182515898645285
16.0,15.884687080828407
99.04,99.26422148069834
95.21,94.58480882940452
94.7,98.29434321750283
94.69,94.46482388962777
33.07,32.97254225403596
50.35,50.64032463616452
36.37,35.5222222242922
100.02,100.10411605913569
23.525,23.74870000869718
158.41,156.69701265384293
250.21,251.01517406336126
69.86,69.2579877915258
17.59,17.954427291977595
98.86,101.71391400114062
140.87,146.61827771259476
56.02,56.619574135039954
175.63,175.00471471478096
40.87,40.16163989566043
